university,id,timestamp,event_type,year
MISIS,32885,929140,1,2020
MISIS,32885,321121,0,2008
MISIS,32885,394422,1,2008
MISIS,32885,491617,0,2017
MISIS,32885,506882,1,2017
MISIS,32885,442674,0,2016
MISIS,32885,854829,1,2016
MISIS,32885,466428,0,2013
MISIS,32885,661649,1,2013
MePhi,43686,539796,0,2016
MePhi,43686,854488,1,2016
MePhi,43686,653376,0,2020
MePhi,43686,790247,1,2020
MePhi,43686,582117,0,2018
MePhi,43686,801955,1,2018
MePhi,43686,324952,0,2022
MePhi,43686,379547,1,2022
MePhi,43686,200295,0,2013
MePhi,43686,623292,1,2013
MePhi,43686,513668,0,2018
MePhi,43686,913672,1,2018
MSU,44181,611965,0,2018
MSU,44181,888337,1,2018
MSU,44181,325336,0,2012
MSU,44181,702151,1,2012
MSU,44181,482379,0,2022
MSU,44181,602485,1,2022
MSU,44181,233959,0,2009
MSU,44181,379060,1,2009
MSU,44181,26218,0,2008
MSU,44181,114557,1,2008
MSU,44181,720209,0,2020
MSU,44181,847755,1,2020
MSU,44181,358356,0,2020
MSU,44181,746125,1,2020
MSU,44181,33649,0,2011
MSU,44181,77097,1,2011
MSU,44181,481652,0,2012
MSU,44181,971583,1,2012
MSU,44181,187977,0,2020
MSU,44181,937738,1,2020
MIPT,13738,707515,0,2017
MIPT,13738,843173,1,2017
MIPT,13738,794987,0,2015
MIPT,13738,988084,1,2015
MIPT,13738,686607,0,2017
MIPT,13738,807924,1,2017
MIPT,13738,239942,0,2008
MIPT,13738,528039,1,2008
MIPT,13738,937722,0,2011
MIPT,13738,961719,1,2011
MIPT,13738,451019,0,2018
MIPT,13738,505279,1,2018
MePhi,48407,856599,0,2020
MePhi,48407,888053,1,2020
MePhi,48407,144621,0,2008
MePhi,48407,587740,1,2008
MePhi,48407,943092,0,2015
MePhi,48407,999381,1,2015
MePhi,48407,120310,0,2019
MePhi,48407,941605,1,2019
MePhi,48407,752697,0,2014
MePhi,48407,804024,1,2014
MePhi,48407,897033,0,2008
MePhi,48407,979279,1,2008
MePhi,48407,771308,0,2021
MePhi,48407,814836,1,2021
MePhi,48407,207483,0,2017
MePhi,48407,987545,1,2017
MIPT,46273,843017,0,2021
MIPT,46273,844525,1,2021
MISIS,16073,516905,0,2010
MISIS,16073,518281,1,2010
MISIS,16073,456904,0,2014
MISIS,16073,918726,1,2014
MISIS,16073,923089,0,2009
MISIS,16073,947458,1,2009
BMSTU,2498,139748,0,2020
BMSTU,2498,678060,1,2020
BMSTU,2498,890434,0,2022
BMSTU,2498,908736,1,2022
BMSTU,2498,474179,0,2010
BMSTU,2498,726111,1,2010
MSU,11214,149546,0,2018
MSU,11214,342517,1,2018
MSU,11214,632419,0,2009
MSU,11214,730302,1,2009
MSU,11214,697382,0,2011
MSU,11214,983684,1,2011
MSU,11214,553150,0,2020
MSU,11214,776489,1,2020
MSU,11214,37812,0,2018
MSU,11214,278273,1,2018
MSU,11214,529605,0,2013
MSU,11214,796967,1,2013
HSE,34167,797586,0,2022
HSE,34167,859336,1,2022
HSE,34167,90692,0,2016
HSE,34167,560486,1,2016
MePhi,8430,340249,0,2013
MePhi,8430,809394,1,2013
MePhi,6036,151813,0,2020
MePhi,6036,468887,1,2020
MePhi,6036,168517,0,2016
MePhi,6036,490997,1,2016
MePhi,6036,525924,0,2011
MePhi,6036,733145,1,2011
MePhi,6036,207156,0,2012
MePhi,6036,221674,1,2012
HSE,41278,660878,0,2022
HSE,41278,902413,1,2022
HSE,41278,291589,0,2022
HSE,41278,460106,1,2022
HSE,41278,690680,0,2012
HSE,41278,975088,1,2012
HSE,41278,381022,0,2015
HSE,41278,902620,1,2015
HSE,41278,103935,0,2020
HSE,41278,544387,1,2020
HSE,41278,378724,0,2008
HSE,41278,660093,1,2008
HSE,41278,455156,0,2009
HSE,41278,829562,1,2009
HSE,41278,444130,0,2009
HSE,41278,735116,1,2009
MSU,43915,824608,0,2016
MSU,43915,980070,1,2016
MSU,43915,687019,0,2021
MSU,43915,723952,1,2021
MSU,43915,461433,0,2020
MSU,43915,773506,1,2020
MSU,43915,266216,0,2010
MSU,43915,496956,1,2010
MSU,43915,34969,0,2018
MSU,43915,724078,1,2018
MSU,43915,159957,0,2010
MSU,43915,241438,1,2010
MSU,43915,638498,0,2015
MSU,43915,950315,1,2015
MSU,43915,772136,0,2008
MSU,43915,887246,1,2008
MSU,43915,284978,0,2017
MSU,43915,759727,1,2017
BMSTU,21189,78893,0,2009
BMSTU,21189,744582,1,2009
BMSTU,21189,565171,0,2014
BMSTU,21189,612219,1,2014
BMSTU,21189,395385,0,2015
BMSTU,21189,699106,1,2015
BMSTU,21189,487803,0,2022
BMSTU,21189,963501,1,2022
BMSTU,21189,752587,0,2009
BMSTU,21189,900736,1,2009
BMSTU,21189,660756,0,2009
BMSTU,21189,778981,1,2009
BMSTU,21189,693707,0,2015
BMSTU,21189,800979,1,2015
MISIS,28008,889878,0,2015
MISIS,28008,899479,1,2015
MISIS,28008,664572,0,2012
MISIS,28008,763660,1,2012
MISIS,28008,337341,0,2020
MISIS,28008,976368,1,2020
MISIS,28008,368281,0,2013
MISIS,28008,706184,1,2013
MISIS,28008,483507,0,2021
MISIS,28008,802488,1,2021
BMSTU,32506,466215,0,2008
BMSTU,32506,869450,1,2008
RUDN,11952,149753,0,2021
RUDN,11952,682111,1,2021
MSU,11811,947548,0,2021
MSU,11811,950067,1,2021
MSU,11811,700931,0,2015
MSU,11811,830673,1,2015
MSU,11811,311698,0,2015
MSU,11811,474156,1,2015
HSE,19417,760813,0,2017
HSE,19417,932035,1,2017
HSE,19417,27891,0,2021
HSE,19417,316598,1,2021
HSE,19417,169015,0,2020
HSE,19417,208904,1,2020
HSE,19417,294226,0,2008
HSE,19417,705028,1,2008
HSE,19417,772778,0,2021
HSE,19417,877044,1,2021
HSE,19417,959737,0,2009
HSE,19417,998828,1,2009
HSE,19417,932240,0,2012
HSE,19417,966961,1,2012
HSE,19417,831358,0,2009
HSE,19417,989480,1,2009
HSE,19417,112964,0,2014
HSE,19417,161931,1,2014
HSE,19417,993569,0,2011
HSE,19417,999462,1,2011
MSU,42685,362330,0,2008
MSU,42685,920477,1,2008
MSU,42685,377649,0,2022
MSU,42685,797729,1,2022
MSU,42685,301260,0,2017
MSU,42685,850057,1,2017
MSU,42685,317444,0,2011
MSU,42685,657601,1,2011
MSU,42685,679780,0,2016
MSU,42685,922550,1,2016
MSU,42685,823014,0,2016
MSU,42685,969244,1,2016
MSU,42685,350546,0,2014
MSU,42685,929373,1,2014
RUDN,18006,776368,0,2010
RUDN,18006,958729,1,2010
RUDN,18006,336913,0,2016
RUDN,18006,537460,1,2016
RUDN,18006,432197,0,2013
RUDN,18006,884612,1,2013
RUDN,18006,992717,0,2017
RUDN,18006,999307,1,2017
RUDN,18006,151107,0,2021
RUDN,18006,219267,1,2021
RUDN,18006,227133,0,2019
RUDN,18006,793548,1,2019
MISIS,28679,809938,0,2013
MISIS,28679,993978,1,2013
MISIS,28679,651609,0,2021
MISIS,28679,705908,1,2021
MISIS,28679,663156,0,2012
MISIS,28679,841571,1,2012
MISIS,28679,510880,0,2017
MISIS,28679,926299,1,2017
MISIS,28679,533400,0,2011
MISIS,28679,805536,1,2011
MISIS,28679,366655,0,2012
MISIS,28679,823197,1,2012
MIPT,8394,972137,0,2019
MIPT,8394,992334,1,2019
RUDN,31029,302940,0,2011
RUDN,31029,423704,1,2011
RUDN,31029,498536,0,2018
RUDN,31029,707958,1,2018
MISIS,31086,357991,0,2017
MISIS,31086,403707,1,2017
MISIS,31086,625125,0,2014
MISIS,31086,954257,1,2014
MISIS,31086,422917,0,2015
MISIS,31086,994213,1,2015
MISIS,31086,115115,0,2017
MISIS,31086,423950,1,2017
MISIS,31086,169649,0,2017
MISIS,31086,444722,1,2017
MISIS,31086,590146,0,2015
MISIS,31086,836890,1,2015
MePhi,21213,245660,0,2012
MePhi,21213,532034,1,2012
MePhi,21213,170288,0,2021
MePhi,21213,953818,1,2021
MePhi,21213,124387,0,2014
MePhi,21213,898992,1,2014
MePhi,21213,982914,0,2017
MePhi,21213,992488,1,2017
MePhi,21213,959093,0,2015
MePhi,21213,973136,1,2015
HSE,27941,918670,0,2015
HSE,27941,930332,1,2015
HSE,27941,629340,0,2012
HSE,27941,818704,1,2012
MIPT,37409,496228,0,2010
MIPT,37409,680829,1,2010
MIPT,37409,283078,0,2008
MIPT,37409,297718,1,2008
MIPT,37409,266869,0,2016
MIPT,37409,500761,1,2016
MIPT,37409,108051,0,2016
MIPT,37409,746095,1,2016
MIPT,37409,433789,0,2014
MIPT,37409,598243,1,2014
MIPT,37409,541766,0,2009
MIPT,37409,549265,1,2009
MIPT,37409,837383,0,2018
MIPT,37409,985349,1,2018
HSE,37887,751871,0,2008
HSE,37887,814927,1,2008
HSE,37887,52938,0,2021
HSE,37887,382808,1,2021
HSE,37887,121178,0,2019
HSE,37887,599908,1,2019
HSE,37887,459254,0,2022
HSE,37887,780041,1,2022
MIPT,47892,485081,0,2011
MIPT,47892,766494,1,2011
MIPT,47892,227531,0,2010
MIPT,47892,712798,1,2010
MIPT,47892,329987,0,2011
MIPT,47892,448496,1,2011
MIPT,47892,116594,0,2016
MIPT,47892,893291,1,2016
MIPT,47892,826405,0,2021
MIPT,47892,932837,1,2021
MIPT,47892,546984,0,2013
MIPT,47892,829933,1,2013
MIPT,47892,956338,0,2019
MIPT,47892,996958,1,2019
MIPT,47892,99374,0,2010
MIPT,47892,239309,1,2010
MIPT,47892,137021,0,2017
MIPT,47892,676830,1,2017
BMSTU,41400,937388,0,2022
BMSTU,41400,981896,1,2022
BMSTU,41400,427260,0,2015
BMSTU,41400,989034,1,2015
BMSTU,41400,193410,0,2021
BMSTU,41400,797171,1,2021
BMSTU,41400,549051,0,2010
BMSTU,41400,972049,1,2010
MSU,35234,762156,0,2022
MSU,35234,918461,1,2022
MSU,35234,872070,0,2012
MSU,35234,977046,1,2012
MSU,35234,603622,0,2008
MSU,35234,784196,1,2008
MSU,35234,832975,0,2011
MSU,35234,864744,1,2011
MSU,35234,60889,0,2011
MSU,35234,648332,1,2011
MSU,35234,849495,0,2014
MSU,35234,910888,1,2014
MSU,35234,813733,0,2013
MSU,35234,834666,1,2013
MSU,35234,174960,0,2012
MSU,35234,446052,1,2012
MePhi,26659,294143,0,2022
MePhi,26659,940758,1,2022
MePhi,26659,396860,0,2010
MePhi,26659,516550,1,2010
MePhi,26659,256569,0,2015
MePhi,26659,776948,1,2015
MePhi,26659,481251,0,2008
MePhi,26659,555021,1,2008
MePhi,26659,17697,0,2016
MePhi,26659,158254,1,2016
BMSTU,43052,861962,0,2020
BMSTU,43052,864317,1,2020
BMSTU,43052,896050,0,2011
BMSTU,43052,997235,1,2011
BMSTU,43052,629521,0,2009
BMSTU,43052,879389,1,2009
BMSTU,43052,54123,0,2019
BMSTU,43052,973818,1,2019
BMSTU,43052,458427,0,2019
BMSTU,43052,986564,1,2019
BMSTU,43052,317420,0,2013
BMSTU,43052,968413,1,2013
BMSTU,43052,41629,0,2013
BMSTU,43052,526784,1,2013
BMSTU,43052,828198,0,2009
BMSTU,43052,900448,1,2009
BMSTU,43052,908292,0,2012
BMSTU,43052,932803,1,2012
BMSTU,43052,762810,0,2018
BMSTU,43052,947795,1,2018
BMSTU,42715,178921,0,2022
BMSTU,42715,631220,1,2022
BMSTU,42715,756326,0,2020
BMSTU,42715,840522,1,2020
BMSTU,42715,569388,0,2019
BMSTU,42715,804875,1,2019
MSU,32947,984624,0,2019
MSU,32947,994434,1,2019
MSU,32947,513267,0,2011
MSU,32947,985970,1,2011
MSU,32947,191551,0,2014
MSU,32947,509192,1,2014
MSU,32947,968230,0,2017
MSU,32947,987555,1,2017
MSU,32947,196684,0,2013
MSU,32947,828393,1,2013
MSU,32947,787639,0,2015
MSU,32947,915776,1,2015
MSU,32947,784899,0,2017
MSU,32947,889133,1,2017
MSU,32947,140098,0,2012
MSU,32947,494282,1,2012
MSU,32947,794350,0,2011
MSU,32947,835242,1,2011
RUDN,9007,875461,0,2020
RUDN,9007,915459,1,2020
RUDN,9007,724348,0,2018
RUDN,9007,828155,1,2018
RUDN,9007,952247,0,2014
RUDN,9007,954503,1,2014
RUDN,9007,572564,0,2010
RUDN,9007,589078,1,2010
RUDN,9007,471187,0,2013
RUDN,9007,970216,1,2013
RUDN,9007,423876,0,2021
RUDN,9007,699191,1,2021
RUDN,9007,866444,0,2008
RUDN,9007,889330,1,2008
RUDN,9007,973873,0,2011
RUDN,9007,976164,1,2011
RUDN,40053,52584,0,2011
RUDN,40053,773486,1,2011
MIPT,46810,875936,0,2014
MIPT,46810,986833,1,2014
MIPT,46810,211604,0,2014
MIPT,46810,907430,1,2014
MIPT,46810,513820,0,2015
MIPT,46810,786657,1,2015
MIPT,46810,355132,0,2015
MIPT,46810,583027,1,2015
MIPT,46810,815148,0,2022
MIPT,46810,970851,1,2022
MIPT,25674,751039,0,2013
MIPT,25674,875195,1,2013
MIPT,25674,966376,0,2021
MIPT,25674,971475,1,2021
MIPT,25674,823800,0,2010
MIPT,25674,924706,1,2010
MISIS,23465,954218,0,2022
MISIS,23465,976052,1,2022
MISIS,23465,277721,0,2012
MISIS,23465,662562,1,2012
MISIS,23465,124847,0,2011
MISIS,23465,962875,1,2011
MISIS,23465,962865,0,2008
MISIS,23465,995369,1,2008
MISIS,23465,982384,0,2014
MISIS,23465,988603,1,2014
MIPT,19001,359892,0,2019
MIPT,19001,568283,1,2019
MIPT,19001,528886,0,2020
MIPT,19001,648207,1,2020
MIPT,19001,228775,0,2014
MIPT,19001,376166,1,2014
MIPT,19001,422643,0,2020
MIPT,19001,430724,1,2020
BMSTU,30446,675142,0,2013
BMSTU,30446,974669,1,2013
BMSTU,30446,130784,0,2015
BMSTU,30446,701918,1,2015
BMSTU,30446,353343,0,2011
BMSTU,30446,981383,1,2011
BMSTU,30446,260568,0,2014
BMSTU,30446,887061,1,2014
BMSTU,30446,305789,0,2022
BMSTU,30446,440817,1,2022
BMSTU,30446,728139,0,2016
BMSTU,30446,728181,1,2016
BMSTU,30446,752101,0,2012
BMSTU,30446,885819,1,2012
BMSTU,30446,789733,0,2015
BMSTU,30446,802204,1,2015
BMSTU,30446,667207,0,2017
BMSTU,30446,713438,1,2017
MePhi,31347,231985,0,2017
MePhi,31347,376610,1,2017
MePhi,31347,967432,0,2011
MePhi,31347,984472,1,2011
MePhi,31347,670229,0,2015
MePhi,31347,721995,1,2015
MePhi,31347,206582,0,2009
MePhi,31347,730620,1,2009
MePhi,31347,567155,0,2013
MePhi,31347,814225,1,2013
MePhi,31347,573063,0,2012
MePhi,31347,837554,1,2012
MePhi,31347,258544,0,2018
MePhi,31347,579812,1,2018
MePhi,31347,979572,0,2022
MePhi,31347,987570,1,2022
MePhi,31347,472323,0,2015
MePhi,31347,805761,1,2015
RUDN,38938,314224,0,2021
RUDN,38938,650757,1,2021
RUDN,38938,173306,0,2016
RUDN,38938,864243,1,2016
MePhi,10072,251918,0,2014
MePhi,10072,732841,1,2014
MePhi,10072,453994,0,2017
MePhi,10072,536038,1,2017
MePhi,10072,419007,0,2020
MePhi,10072,807797,1,2020
MePhi,10072,765917,0,2012
MePhi,10072,879005,1,2012
BMSTU,13209,140073,0,2022
BMSTU,13209,548885,1,2022
BMSTU,13209,711931,0,2022
BMSTU,13209,914454,1,2022
BMSTU,13209,464061,0,2014
BMSTU,13209,961608,1,2014
BMSTU,13209,619372,0,2021
BMSTU,13209,695375,1,2021
BMSTU,22891,416619,0,2008
BMSTU,22891,561727,1,2008
BMSTU,22891,502048,0,2011
BMSTU,22891,890609,1,2011
BMSTU,22891,543651,0,2016
BMSTU,22891,704584,1,2016
BMSTU,22891,809286,0,2015
BMSTU,22891,871415,1,2015
BMSTU,22891,310925,0,2016
BMSTU,22891,615272,1,2016
BMSTU,22891,580599,0,2011
BMSTU,22891,727465,1,2011
BMSTU,22891,931539,0,2020
BMSTU,22891,955334,1,2020
BMSTU,22891,275792,0,2008
BMSTU,22891,606299,1,2008
MSU,30945,789017,0,2013
MSU,30945,802165,1,2013
MSU,30945,242493,0,2022
MSU,30945,611173,1,2022
MSU,30945,732909,0,2017
MSU,30945,847881,1,2017
MSU,30945,164200,0,2020
MSU,30945,303656,1,2020
MSU,30945,884273,0,2017
MSU,30945,976403,1,2017
MSU,30945,162937,0,2021
MSU,30945,443121,1,2021
BMSTU,2243,514358,0,2019
BMSTU,2243,805840,1,2019
BMSTU,2243,598115,0,2016
BMSTU,2243,992536,1,2016
BMSTU,2243,614712,0,2019
BMSTU,2243,781125,1,2019
BMSTU,10417,364212,0,2015
BMSTU,10417,885164,1,2015
BMSTU,10417,144634,0,2016
BMSTU,10417,490239,1,2016
MePhi,20547,904291,0,2009
MePhi,20547,925298,1,2009
MePhi,20547,770007,0,2021
MePhi,20547,920409,1,2021
MePhi,20547,768832,0,2021
MePhi,20547,809913,1,2021
MePhi,20547,914791,0,2008
MePhi,20547,973676,1,2008
HSE,46062,262932,0,2016
HSE,46062,774188,1,2016
HSE,46062,933429,0,2012
HSE,46062,984454,1,2012
HSE,32879,799342,0,2014
HSE,32879,805523,1,2014
MSU,18029,71230,0,2016
MSU,18029,275952,1,2016
MSU,18029,383502,0,2020
MSU,18029,914552,1,2020
MSU,18029,879784,0,2008
MSU,18029,988853,1,2008
MSU,18029,280358,0,2009
MSU,18029,810566,1,2009
MSU,18029,690842,0,2019
MSU,18029,745338,1,2019
MSU,18029,698766,0,2010
MSU,18029,798934,1,2010
MSU,18029,362267,0,2009
MSU,18029,981139,1,2009
MSU,18029,677134,0,2010
MSU,18029,796738,1,2010
MSU,18029,509313,0,2015
MSU,18029,713949,1,2015
MSU,18029,812194,0,2009
MSU,18029,853325,1,2009
BMSTU,41259,817776,0,2019
BMSTU,41259,829026,1,2019
BMSTU,41259,87314,0,2017
BMSTU,41259,901111,1,2017
BMSTU,41259,470229,0,2010
BMSTU,41259,775431,1,2010
BMSTU,41259,800153,0,2012
BMSTU,41259,931912,1,2012
BMSTU,41259,770466,0,2018
BMSTU,41259,914852,1,2018
BMSTU,41259,51939,0,2008
BMSTU,41259,928871,1,2008
BMSTU,41259,669893,0,2016
BMSTU,41259,780011,1,2016
BMSTU,41259,667775,0,2019
BMSTU,41259,931342,1,2019
MISIS,26492,727528,0,2018
MISIS,26492,732698,1,2018
MISIS,26492,586466,0,2012
MISIS,26492,870427,1,2012
MISIS,26492,238369,0,2012
MISIS,26492,661300,1,2012
MISIS,26492,569444,0,2010
MISIS,26492,859005,1,2010
MISIS,26492,774725,0,2020
MISIS,26492,780760,1,2020
MISIS,26492,754149,0,2012
MISIS,26492,881192,1,2012
MISIS,26492,55479,0,2012
MISIS,26492,145995,1,2012
MISIS,26492,88194,0,2014
MISIS,26492,542695,1,2014
MISIS,26492,236680,0,2011
MISIS,26492,530090,1,2011
BMSTU,25743,79605,0,2013
BMSTU,25743,803260,1,2013
BMSTU,25743,322428,0,2013
BMSTU,25743,441104,1,2013
BMSTU,25743,537076,0,2021
BMSTU,25743,540994,1,2021
BMSTU,25743,235735,0,2015
BMSTU,25743,691227,1,2015
BMSTU,25743,258286,0,2019
BMSTU,25743,946665,1,2019
MSU,13305,606596,0,2010
MSU,13305,749151,1,2010
MSU,13305,830821,0,2021
MSU,13305,868881,1,2021
MSU,13305,519579,0,2010
MSU,13305,886081,1,2010
MSU,13305,727303,0,2019
MSU,13305,795532,1,2019
MePhi,16514,665625,0,2014
MePhi,16514,749022,1,2014
MePhi,16514,442039,0,2022
MePhi,16514,684344,1,2022
MePhi,16514,547158,0,2013
MePhi,16514,896093,1,2013
HSE,33441,495507,0,2009
HSE,33441,645533,1,2009
HSE,33441,993468,0,2021
HSE,33441,999332,1,2021
HSE,33441,649829,0,2017
HSE,33441,810801,1,2017
HSE,33441,11605,0,2021
HSE,33441,643011,1,2021
HSE,33441,737735,0,2017
HSE,33441,897244,1,2017
BMSTU,11141,604011,0,2020
BMSTU,11141,607102,1,2020
BMSTU,11141,213928,0,2011
BMSTU,11141,224742,1,2011
BMSTU,11141,619053,0,2014
BMSTU,11141,974083,1,2014
BMSTU,11141,719469,0,2020
BMSTU,11141,951852,1,2020
BMSTU,11141,820522,0,2011
BMSTU,11141,887841,1,2011
BMSTU,11141,648818,0,2014
BMSTU,11141,904977,1,2014
HSE,27386,618017,0,2020
HSE,27386,717353,1,2020
HSE,27386,17098,0,2009
HSE,27386,721222,1,2009
HSE,27386,940090,0,2015
HSE,27386,970627,1,2015
HSE,27386,861148,0,2008
HSE,27386,952245,1,2008
HSE,27386,906352,0,2010
HSE,27386,923534,1,2010
HSE,27386,825768,0,2020
HSE,27386,894084,1,2020
HSE,27386,263261,0,2020
HSE,27386,306019,1,2020
HSE,27386,219932,0,2014
HSE,27386,689116,1,2014
HSE,27386,251583,0,2014
HSE,27386,793339,1,2014
BMSTU,36448,877215,0,2013
BMSTU,36448,926821,1,2013
BMSTU,36448,455683,0,2019
BMSTU,36448,558306,1,2019
BMSTU,36448,685937,0,2020
BMSTU,36448,908079,1,2020
BMSTU,36448,411149,0,2020
BMSTU,36448,599640,1,2020
BMSTU,36448,379990,0,2010
BMSTU,36448,601218,1,2010
BMSTU,36448,497704,0,2019
BMSTU,36448,824010,1,2019
BMSTU,36448,615979,0,2017
BMSTU,36448,747451,1,2017
BMSTU,36448,675247,0,2014
BMSTU,36448,991452,1,2014
BMSTU,36448,663640,0,2013
BMSTU,36448,914451,1,2013
MIPT,48652,975943,0,2018
MIPT,48652,994839,1,2018
MIPT,48652,649286,0,2018
MIPT,48652,781939,1,2018
MIPT,48652,769289,0,2009
MIPT,48652,848073,1,2009
MIPT,48652,719400,0,2010
MIPT,48652,914162,1,2010
BMSTU,7293,255527,0,2013
BMSTU,7293,556642,1,2013
BMSTU,7293,75697,0,2018
BMSTU,7293,780461,1,2018
BMSTU,7293,644247,0,2010
BMSTU,7293,696588,1,2010
BMSTU,7293,49084,0,2009
BMSTU,7293,297807,1,2009
BMSTU,7293,882009,0,2018
BMSTU,7293,938515,1,2018
BMSTU,7293,382040,0,2013
BMSTU,7293,892356,1,2013
BMSTU,7293,250022,0,2021
BMSTU,7293,267558,1,2021
MISIS,14380,872096,0,2008
MISIS,14380,965551,1,2008
MISIS,14380,97077,0,2010
MISIS,14380,593976,1,2010
MISIS,14380,111278,0,2009
MISIS,14380,321521,1,2009
MISIS,14380,480237,0,2009
MISIS,14380,651727,1,2009
MISIS,14380,865437,0,2017
MISIS,14380,953297,1,2017
MISIS,14380,173820,0,2017
MISIS,14380,754933,1,2017
MISIS,14380,84797,0,2016
MISIS,14380,553420,1,2016
MISIS,14380,294375,0,2016
MISIS,14380,386805,1,2016
MISIS,14380,467370,0,2020
MISIS,14380,998485,1,2020
BMSTU,32190,290381,0,2014
BMSTU,32190,787584,1,2014
BMSTU,32190,986727,0,2012
BMSTU,32190,996425,1,2012
BMSTU,32190,185220,0,2020
BMSTU,32190,258513,1,2020
BMSTU,32190,566952,0,2009
BMSTU,32190,800854,1,2009
BMSTU,32190,851479,0,2017
BMSTU,32190,910100,1,2017
BMSTU,32190,221235,0,2022
BMSTU,32190,242562,1,2022
BMSTU,32190,872435,0,2009
BMSTU,32190,872781,1,2009
BMSTU,32190,590426,0,2020
BMSTU,32190,855401,1,2020
MePhi,30409,245109,0,2021
MePhi,30409,646126,1,2021
MISIS,8707,641856,0,2022
MISIS,8707,932866,1,2022
MISIS,8707,311015,0,2019
MISIS,8707,880631,1,2019
MISIS,8707,197005,0,2010
MISIS,8707,802932,1,2010
MISIS,8707,604138,0,2015
MISIS,8707,863571,1,2015
MISIS,8707,276520,0,2011
MISIS,8707,323986,1,2011
MISIS,8707,533296,0,2018
MISIS,8707,701147,1,2018
MISIS,8707,570865,0,2013
MISIS,8707,582237,1,2013
HSE,29413,510152,0,2018
HSE,29413,791561,1,2018
HSE,29413,832431,0,2014
HSE,29413,996793,1,2014
HSE,29413,99374,0,2021
HSE,29413,599052,1,2021
HSE,29413,718249,0,2016
HSE,29413,957669,1,2016
HSE,29413,836479,0,2011
HSE,29413,901866,1,2011
HSE,29413,671697,0,2021
HSE,29413,949426,1,2021
HSE,29413,841598,0,2021
HSE,29413,892513,1,2021
HSE,29413,644133,0,2014
HSE,29413,771223,1,2014
HSE,29413,55729,0,2010
HSE,29413,120185,1,2010
HSE,29413,317882,0,2017
HSE,29413,546498,1,2017
HSE,3308,480294,0,2009
HSE,3308,874799,1,2009
HSE,3308,887708,0,2012
HSE,3308,941302,1,2012
HSE,3308,831933,0,2012
HSE,3308,987543,1,2012
MePhi,18452,941246,0,2022
MePhi,18452,968865,1,2022
MePhi,18452,283877,0,2010
MePhi,18452,463018,1,2010
MePhi,18452,998469,0,2020
MePhi,18452,998751,1,2020
MePhi,18452,369355,0,2014
MePhi,18452,916218,1,2014
MePhi,18452,191613,0,2016
MePhi,18452,483831,1,2016
MePhi,18452,935021,0,2014
MePhi,18452,994255,1,2014
MePhi,18452,12661,0,2022
MePhi,18452,76045,1,2022
MePhi,18452,49837,0,2014
MePhi,18452,400285,1,2014
BMSTU,17692,715575,0,2021
BMSTU,17692,857597,1,2021
BMSTU,17692,489728,0,2016
BMSTU,17692,867481,1,2016
BMSTU,17692,524359,0,2012
BMSTU,17692,915479,1,2012
BMSTU,17692,866198,0,2013
BMSTU,17692,928912,1,2013
BMSTU,17692,723650,0,2021
BMSTU,17692,772269,1,2021
BMSTU,17692,251384,0,2008
BMSTU,17692,747541,1,2008
BMSTU,17692,569057,0,2020
BMSTU,17692,687905,1,2020
BMSTU,17692,411649,0,2022
BMSTU,17692,617862,1,2022
BMSTU,17692,276998,0,2022
BMSTU,17692,789175,1,2022
MSU,4918,520541,0,2010
MSU,4918,641338,1,2010
MSU,4918,415484,0,2016
MSU,4918,798135,1,2016
MSU,4918,822176,0,2018
MSU,4918,834391,1,2018
RUDN,9208,38863,0,2018
RUDN,9208,519167,1,2018
RUDN,9208,591062,0,2014
RUDN,9208,923320,1,2014
RUDN,9208,510545,0,2017
RUDN,9208,531368,1,2017
RUDN,9208,277587,0,2020
RUDN,9208,875655,1,2020
RUDN,9208,632122,0,2019
RUDN,9208,880344,1,2019
MISIS,9798,468447,0,2020
MISIS,9798,571239,1,2020
MISIS,9798,913394,0,2013
MISIS,9798,927420,1,2013
MISIS,9798,498242,0,2013
MISIS,9798,931859,1,2013
MISIS,9798,807819,0,2010
MISIS,9798,950506,1,2010
MISIS,9798,928986,0,2009
MISIS,9798,940250,1,2009
MSU,32660,575264,0,2018
MSU,32660,607963,1,2018
MSU,32660,827487,0,2016
MSU,32660,896299,1,2016
MSU,32660,325375,0,2022
MSU,32660,460982,1,2022
MSU,32660,517999,0,2010
MSU,32660,832972,1,2010
MSU,15564,599808,0,2011
MSU,15564,806152,1,2011
MSU,15564,71790,0,2022
MSU,15564,985602,1,2022
MSU,15564,840125,0,2011
MSU,15564,855359,1,2011
MSU,15564,925501,0,2021
MSU,15564,997844,1,2021
MSU,15564,246623,0,2022
MSU,15564,768404,1,2022
MSU,15564,839280,0,2018
MSU,15564,918624,1,2018
MSU,15564,499486,0,2015
MSU,15564,522015,1,2015
MSU,15564,301251,0,2010
MSU,15564,634137,1,2010
MISIS,17939,635487,0,2014
MISIS,17939,993747,1,2014
MISIS,19798,172288,0,2010
MISIS,19798,980517,1,2010
MISIS,19798,883530,0,2012
MISIS,19798,971285,1,2012
MISIS,19798,397784,0,2018
MISIS,19798,955661,1,2018
MISIS,19798,121060,0,2021
MISIS,19798,586500,1,2021
MISIS,19798,831488,0,2022
MISIS,19798,911416,1,2022
BMSTU,49309,576059,0,2020
BMSTU,49309,729547,1,2020
BMSTU,49309,401380,0,2019
